event_id,domain,event_type,entity_type,entity_name,entity_variant
714a1f0c9423fdc3,methods_tooling,efficacy_result,compound,METFORMIN,drug
714a1f0c9423fdc3,methods_tooling,efficacy_result,model,Mitochondrial,unknown
71d584f2e42ef54d,methods_tooling,toxicity_flag,target,CASPASE,protein
71d584f2e42ef54d,methods_tooling,toxicity_flag,target,GPX1,protein
71d584f2e42ef54d,methods_tooling,toxicity_flag,target,NRF2,protein
71d584f2e42ef54d,methods_tooling,toxicity_flag,target,SOD1,protein
71d584f2e42ef54d,methods_tooling,toxicity_flag,target,SOD2,protein
726da6917713eba5,methods_tooling,toxicity_flag,model,BLOOD,biofluid
726da6917713eba5,methods_tooling,toxicity_flag,model,Skeletal muscle,unknown
728dae1e1768e259,methods_tooling,efficacy_result,model,DOG,organism
728dae1e1768e259,methods_tooling,efficacy_result,model,DOGS,unknown
734578f306b0e257,methods_tooling,efficacy_result,model,BLOOD,biofluid
746b2784f55d2d17,methods_tooling,manufacturing_constraint,model,DOGS,unknown
746b2784f55d2d17,methods_tooling,manufacturing_constraint,model,Humans,organism
746b2784f55d2d17,methods_tooling,manufacturing_constraint,model,MICE,organism
746b2784f55d2d17,methods_tooling,manufacturing_constraint,model,PIGS,unknown
746b2784f55d2d17,methods_tooling,manufacturing_constraint,model,RATS,organism
74a410b08986b7b6,methods_tooling,decision_point,model,DOGS,unknown
751c87f124673068,methods_tooling,decision_point,model,DOGS,unknown
75cb4c8e7e797220,methods_tooling,decision_point,peptide,HYPERTENSIVE,
785f3e2a7c5e7944,methods_tooling,manufacturing_constraint,model,Primates,unknown
785f3e2a7c5e7944,methods_tooling,manufacturing_constraint,model,RAT,organism
785f3e2a7c5e7944,methods_tooling,manufacturing_constraint,model,TUMOR,unknown
78a76ccbf74cf064,methods_tooling,method_evaluation,model,BSA,unknown
78a76ccbf74cf064,methods_tooling,method_evaluation,model,Bovine serum albumin,unknown
78a76ccbf74cf064,methods_tooling,method_evaluation,model,SERUM,biofluid
79e69cb122a37dfd,methods_tooling,toxicity_flag,model,K562,cell_line
7a2cf615cce34a91,methods_tooling,decision_point,model,Cytoplasm,unknown
7ac632fff056b30c,methods_tooling,efficacy_result,model,Skeletal muscle,unknown
7b34ebb1a0762da4,methods_tooling,efficacy_result,model,HUMAN,organism
7d6734b9f204ca02,methods_tooling,efficacy_result,model,Humans,organism
7dd815e1ce3b279f,methods_tooling,decision_point,model,DOGS,unknown
7e14139d2f93aa68,methods_tooling,method_evaluation,model,B cells,unknown
7e14139d2f93aa68,methods_tooling,method_evaluation,model,Plasma,biofluid
7e239c3c16da5c65,methods_tooling,decision_point,compound,EVEROLIMUS,drug
7e239c3c16da5c65,methods_tooling,decision_point,compound,METFORMIN,drug
7e239c3c16da5c65,methods_tooling,decision_point,model,HUMAN,organism
7ef0861756c166f3,construction,manufacturing_constraint,peptide,SHAPEFILESANDENVIEVF,
815ff055bb60482d,methods_tooling,decision_point,target,ACE,protein
819fd4ea46810cce,methods_tooling,efficacy_result,model,URINE,biofluid
81c4e7107229b919,methods_tooling,decision_point,model,In vivo,unknown
82abee514211ee51,methods_tooling,decision_point,model,Smooth muscle cells,unknown
8310d27e54c522f1,methods_tooling,decision_point,compound,SULFORAPHANE,drug
8310d27e54c522f1,methods_tooling,decision_point,model,In vivo,unknown
8361a8807b5ec602,methods_tooling,efficacy_result,compound,QUERCETIN,drug
8361a8807b5ec602,methods_tooling,efficacy_result,model,In vivo,unknown
83ef56fe88ef2291,methods_tooling,manufacturing_constraint,target,LC3,protein
83ff2819845d093e,methods_tooling,efficacy_result,target,ACE,protein
8409c576b4140a0d,methods_tooling,decision_point,model,BLOOD,biofluid
8409c576b4140a0d,methods_tooling,decision_point,target,TRANSFERASE,protein
843dd16dd11a4e03,methods_tooling,toxicity_flag,model,In vitro,unknown
843dd16dd11a4e03,methods_tooling,toxicity_flag,model,TUMOR,unknown
850c735cc0b5b7f4,methods_tooling,decision_point,model,In vivo,unknown
8510f5d02d034669,methods_tooling,method_evaluation,model,Plasma,biofluid
851201aa8b988cab,methods_tooling,method_evaluation,model,DOG,organism
85c86601b546fd43,methods_tooling,method_evaluation,model,HUMAN,organism
85c86601b546fd43,methods_tooling,method_evaluation,model,SERUM,biofluid
860fd1d9350011d3,methods_tooling,method_evaluation,model,PBMC,unknown
86649043da466890,methods_tooling,decision_point,model,In vivo,unknown
86649043da466890,methods_tooling,decision_point,model,MICE,organism
86e684f70b172697,methods_tooling,toxicity_flag,model,Humans,organism
87b7833f174ae674,methods_tooling,decision_point,target,RECEPTOR,protein
896eed03d6f79da6,methods_tooling,method_evaluation,model,Plasma,biofluid
899a3a75b7e7635a,methods_tooling,decision_point,model,HUMAN,organism
899a3a75b7e7635a,methods_tooling,decision_point,peptide,IDENTITY,
89b3d5b5e265600e,methods_tooling,efficacy_result,model,DOGS,unknown
89ff54de4e8094b0,methods_tooling,decision_point,model,Mitochondria,unknown
8ac8577f2e45831a,methods_tooling,efficacy_result,model,HUMAN,organism
8ae89677a7b48808,methods_tooling,toxicity_flag,compound,APIGENIN,drug
8ae89677a7b48808,methods_tooling,toxicity_flag,compound,QUERCETIN,drug
8ae89677a7b48808,methods_tooling,toxicity_flag,compound,RESVERATROL,drug
8b80f08ec97dd532,methods_tooling,method_evaluation,model,SERUM,biofluid
8ba6e3b59744b9aa,methods_tooling,decision_point,model,DOGS,unknown
8baa9683826573a3,methods_tooling,toxicity_flag,model,HUMAN,organism
8bcd701471ed0ede,methods_tooling,method_evaluation,model,DOG,organism
8bcd701471ed0ede,methods_tooling,method_evaluation,model,DOGS,unknown
8c863c0bb7527fa6,methods_tooling,method_evaluation,model,Plasma,biofluid
8dded568d93a82be,methods_tooling,toxicity_flag,model,HUMAN,organism
8e1d6a10b42346c2,methods_tooling,efficacy_result,compound,METFORMIN,drug
8e1d6a10b42346c2,methods_tooling,efficacy_result,model,HUMAN,organism
8ee6841b1a3ab834,methods_tooling,regulatory_risk,model,MICE,organism
8ef1ec5359c35ca5,methods_tooling,manufacturing_constraint,target,PDK1,protein
8ef7d2342bf06534,methods_tooling,decision_point,model,In vivo,unknown
8f71d435271c077b,methods_tooling,method_evaluation,model,In vivo,unknown
8f71d435271c077b,methods_tooling,method_evaluation,model,SERUM,biofluid
8f760274473dd761,methods_tooling,efficacy_result,model,HUMAN,organism
8f99020c88d555ef,methods_tooling,decision_point,model,BLOOD,biofluid
8f99020c88d555ef,methods_tooling,decision_point,model,DOGS,unknown
9028f63c42ad8356,methods_tooling,decision_point,compound,METFORMIN,drug
9028f63c42ad8356,methods_tooling,decision_point,model,Mitochondria,unknown
90a5e8b16b8e10bc,methods_tooling,method_evaluation,model,Mitochondria,unknown
91435973863f2d56,methods_tooling,decision_point,model,DOG,organism
91435973863f2d56,methods_tooling,decision_point,model,DOGS,unknown
9273bc965197689a,methods_tooling,decision_point,model,MICE,organism
92a691887c6a80f5,methods_tooling,manufacturing_constraint,model,Skeletal muscle,unknown
936edccc13b4a71e,construction,manufacturing_constraint,peptide,GALVANNEALED,
938b0c7052b3f6c8,methods_tooling,decision_point,model,In vitro,unknown
938b0c7052b3f6c8,methods_tooling,decision_point,model,In vivo,unknown
93ce82d56df14839,methods_tooling,decision_point,model,In vitro,unknown
93ce82d56df14839,methods_tooling,decision_point,model,In vivo,unknown
93ce82d56df14839,methods_tooling,decision_point,model,Macrophages,unknown
94c62ce8401b8ad9,methods_tooling,method_evaluation,model,DMEM,unknown
94c62ce8401b8ad9,methods_tooling,method_evaluation,model,FBS,unknown
94c62ce8401b8ad9,methods_tooling,method_evaluation,model,MOUSE,organism
94fbeafb0e71ca00,methods_tooling,efficacy_result,compound,METFORMIN,drug
95c2172afdf6fc93,methods_tooling,toxicity_flag,compound,QUERCETIN,drug
96815cb93e425fad,methods_tooling,decision_point,model,Tissue,unknown
96d0348c4269d9ee,methods_tooling,method_evaluation,model,SERUM,biofluid
96f3c01f05ffc123,methods_tooling,stability_issue,target,P62,protein
97008e83afdaf499,methods_tooling,toxicity_flag,model,K562,cell_line
9745bee75ee5eb75,methods_tooling,method_evaluation,model,Plasma,biofluid
97d9b0232f03ad8b,methods_tooling,toxicity_flag,compound,RESVERATROL,drug
990969f0f8e6ee0b,methods_tooling,method_evaluation,model,DOGS,unknown
990969f0f8e6ee0b,methods_tooling,method_evaluation,model,SERUM,biofluid
9934a06c4db2d2f4,methods_tooling,decision_point,model,In vivo,unknown
99b56b70369312bd,methods_tooling,decision_point,model,Jurkat,unknown
99b56b70369312bd,methods_tooling,decision_point,model,Monocytes,unknown
99b56b70369312bd,methods_tooling,decision_point,model,RPMI,unknown
99b56b70369312bd,methods_tooling,decision_point,model,U937,cell_line
99e93162421c0c5f,methods_tooling,method_evaluation,model,SERUM,biofluid
99fb04d6fd0dd82e,methods_tooling,method_evaluation,model,Plasma,biofluid
9a60a801ddbc1725,methods_tooling,decision_point,model,DOGS,unknown
9b89c253452d0c55,methods_tooling,efficacy_result,model,HUMAN,organism
9b8b4b3b784414b2,methods_tooling,method_evaluation,model,In vitro,unknown
9b96e1a8f2eda0dd,methods_tooling,decision_point,compound,NAD+,drug
9bca096f62e8af8f,construction,manufacturing_constraint,peptide,RESIDENTIAL,
9c2304d92be1553d,methods_tooling,method_evaluation,target,SYNTHASE,protein
9c2cadb81dccf627,methods_tooling,toxicity_flag,model,MICE,organism
9c2cadb81dccf627,methods_tooling,toxicity_flag,target,RECEPTOR,protein
9c2cadb81dccf627,methods_tooling,toxicity_flag,target,TNF,protein
9cae4caf87f1bb0a,methods_tooling,toxicity_flag,model,Humans,organism
9d6cfec920694a1f,methods_tooling,regulatory_risk,model,Tissue,unknown
9d6cfec920694a1f,methods_tooling,regulatory_risk,target,AKT,protein
9d6cfec920694a1f,methods_tooling,regulatory_risk,target,MTOR,protein
9d6cfec920694a1f,methods_tooling,regulatory_risk,target,PI3K,protein
9dac315587871e60,methods_tooling,method_evaluation,model,SERUM,biofluid
9e219d5677c754a8,methods_tooling,decision_point,compound,EVEROLIMUS,drug
9ec356398be829b0,methods_tooling,method_evaluation,model,HUMAN,organism
9f28abb49f15283f,methods_tooling,toxicity_flag,model,K562,cell_line
9f75bdda2ffc8abc,methods_tooling,efficacy_result,model,BLOOD,biofluid
a08b140da443a2e7,methods_tooling,method_evaluation,target,TLR9,protein
a2d00f5a4164a827,methods_tooling,method_evaluation,model,Bovine serum albumin,unknown
a2d00f5a4164a827,methods_tooling,method_evaluation,model,SERUM,biofluid
a315076bfbba13e8,methods_tooling,efficacy_result,model,Mitochondria,unknown
a315076bfbba13e8,methods_tooling,efficacy_result,model,Tissue,unknown
a315076bfbba13e8,methods_tooling,efficacy_result,model,White adipose tissue,unknown
a4192da34aedec18,methods_tooling,method_evaluation,model,DOGS,unknown
a4192da34aedec18,methods_tooling,method_evaluation,model,Plasma,biofluid
a4192da34aedec18,methods_tooling,method_evaluation,model,SERUM,biofluid
a5ec7d86af2396b5,methods_tooling,decision_point,compound,METFORMIN,drug
a71d591a745c52ad,methods_tooling,decision_point,model,HUMAN,organism
a7c7f369b109fd05,methods_tooling,method_evaluation,model,SERUM,biofluid
a7c7f369b109fd05,methods_tooling,method_evaluation,model,Skeletal muscle,unknown
a7c7f369b109fd05,methods_tooling,method_evaluation,target,TRANSPORTER,protein
a80a7de4f29d943f,methods_tooling,method_evaluation,model,HUMAN,organism
a80a7de4f29d943f,methods_tooling,method_evaluation,model,Plasma,biofluid
a83dc8524551ebef,methods_tooling,efficacy_result,model,In vivo,unknown
a83dc8524551ebef,methods_tooling,efficacy_result,model,MICE,organism
a88b0b96467aa87b,methods_tooling,decision_point,model,DOG,organism
a9f1889066e2e9b2,methods_tooling,efficacy_result,model,Humans,organism
a9f1889066e2e9b2,methods_tooling,efficacy_result,model,MICE,organism
a9f1889066e2e9b2,methods_tooling,efficacy_result,model,SERUM,biofluid
aa871c837c41f673,methods_tooling,method_evaluation,model,HUMAN,organism
aa871c837c41f673,methods_tooling,method_evaluation,model,MICE,organism
aa871c837c41f673,methods_tooling,method_evaluation,model,SERUM,biofluid
ab3116794d9e29d7,methods_tooling,method_evaluation,model,Plasma,biofluid
ab5295a923c2da72,methods_tooling,manufacturing_constraint,model,Humans,organism
ac2f6563366585c7,methods_tooling,decision_point,model,Tissue,unknown
ac3ae2a3ee52bb86,methods_tooling,decision_point,stem_cell,differentiation,
ac3ae2a3ee52bb86,methods_tooling,decision_point,target,ERK1,protein
ac5ccf45ae65be09,methods_tooling,method_evaluation,model,DOGS,unknown
ac5ccf45ae65be09,methods_tooling,method_evaluation,model,URINE,biofluid
acd5ad5ef4062f06,methods_tooling,method_evaluation,model,Plasma,biofluid
ad1081898ffea610,methods_tooling,toxicity_flag,model,MOUSE,organism
adb6f84f06d1a011,methods_tooling,method_evaluation,model,Plasma,biofluid
adb8eb879b8b08d5,methods_tooling,method_evaluation,model,SERUM,biofluid
ae1cb293de6689c9,methods_tooling,method_evaluation,model,Plasma,biofluid
aea978fd86415e10,methods_tooling,method_evaluation,model,Plasma,biofluid
aea978fd86415e10,methods_tooling,method_evaluation,model,Skeletal muscle,unknown
afdfce1dab9bef7b,methods_tooling,method_evaluation,model,SERUM,biofluid
b032b4611bf43733,methods_tooling,decision_point,model,Mitochondria,unknown
b032b4611bf43733,methods_tooling,decision_point,model,Mitochondrial,unknown
b0e55934b3679f1c,methods_tooling,efficacy_result,model,In vitro,unknown
b0e55934b3679f1c,methods_tooling,efficacy_result,model,In vivo,unknown
b16f9e29adc431c2,methods_tooling,efficacy_result,model,MICE,organism
b22699021ce388b6,methods_tooling,decision_point,model,DOGS,unknown
b2d348d6dadc5022,methods_tooling,decision_point,model,Knockout,unknown
b2d348d6dadc5022,methods_tooling,decision_point,model,MICE,organism
b2d348d6dadc5022,methods_tooling,decision_point,model,Skeletal muscle,unknown
b2e265dedaeb31f8,methods_tooling,regulatory_risk,model,T cells,unknown
b304dff1c2327c78,methods_tooling,regulatory_risk,model,DOGS,unknown
b3a62c65a13698a6,methods_tooling,decision_point,model,DOGS,unknown
b4284b68dc31720a,methods_tooling,toxicity_flag,model,HUMAN,organism
b44f83e3cceb3fe5,methods_tooling,efficacy_result,compound,METFORMIN,drug
b44f83e3cceb3fe5,methods_tooling,efficacy_result,model,Mitochondria,unknown
b55f39f56ebacfcf,methods_tooling,decision_point,model,Ex vivo,unknown
b55f39f56ebacfcf,methods_tooling,decision_point,model,In vivo,unknown
b5771692002f9e64,methods_tooling,method_evaluation,model,Plasma,biofluid
b5c9c96a62e656f5,methods_tooling,decision_point,target,FURIN,protein
b60f973e7bf83845,methods_tooling,decision_point,model,DOGS,unknown
b68b4beb377764a4,methods_tooling,efficacy_result,model,SERUM,biofluid
b6aacc8be86705d0,methods_tooling,efficacy_result,model,MICE,organism
b6aacc8be86705d0,methods_tooling,efficacy_result,stem_cell,differentiation,
b6aacc8be86705d0,methods_tooling,efficacy_result,stem_cell,stem cell,
b77d054c9c8c8285,methods_tooling,decision_point,target,RECEPTOR,protein
b7d540e01cf0df56,methods_tooling,decision_point,target,TLR4,protein
b89206833773f563,methods_tooling,manufacturing_constraint,model,In vivo,unknown
b89206833773f563,methods_tooling,manufacturing_constraint,model,MICE,organism
b89206833773f563,methods_tooling,manufacturing_constraint,model,Tissue,unknown
b8cc9521fcd1f9b6,methods_tooling,method_evaluation,model,Plasma,biofluid
b8d0d79612e041c6,methods_tooling,method_evaluation,model,Plasma,biofluid
ba48ee407dc61f44,methods_tooling,decision_point,model,DOG,organism
bab3ba02a48d4263,methods_tooling,method_evaluation,model,MICE,organism
bab3ba02a48d4263,methods_tooling,method_evaluation,model,SERUM,biofluid
bb4e385a95b6e549,methods_tooling,manufacturing_constraint,target,AMPK,protein
bb4e385a95b6e549,methods_tooling,manufacturing_constraint,target,SIRT1,protein
bc236a8ec0bb6671,methods_tooling,decision_point,model,In vivo,unknown
bc236a8ec0bb6671,methods_tooling,decision_point,model,Macrophages,unknown
bc830b7c4b0a3b87,methods_tooling,decision_point,model,Skeletal muscle,unknown
bc858b351d04d399,methods_tooling,method_evaluation,target,LC3,protein
bd4bcf6d93684dc4,methods_tooling,method_evaluation,model,SERUM,biofluid
bd54b471f60740a6,methods_tooling,method_evaluation,model,SERUM,biofluid
bdc191c81b95a3ed,methods_tooling,stability_issue,compound,METFORMIN,drug
bef30f7abf4ebdb9,methods_tooling,method_evaluation,model,Plasma,biofluid
c0531a1fea827268,methods_tooling,method_evaluation,model,Plasma,biofluid
c065e33ea3fd8410,methods_tooling,method_evaluation,model,Humans,organism
c065e33ea3fd8410,methods_tooling,method_evaluation,model,Plasma,biofluid
c065e33ea3fd8410,methods_tooling,method_evaluation,model,SERUM,biofluid
c065e33ea3fd8410,methods_tooling,method_evaluation,model,Tissue,unknown
c0d8b59582b8e47c,methods_tooling,decision_point,model,HUMAN,organism
c15ac38db6b13127,methods_tooling,decision_point,stem_cell,stem cell,
c166e63a5197c559,methods_tooling,toxicity_flag,model,Mitochondria,unknown
c25185f16ae5c5af,methods_tooling,regulatory_risk,model,T cells,unknown
c28c0bcb6f9b1bf6,methods_tooling,toxicity_flag,model,Mitochondrial,unknown
c28c0bcb6f9b1bf6,methods_tooling,toxicity_flag,stem_cell,differentiation,
c47d38f5902abf06,methods_tooling,manufacturing_constraint,model,Plasma,biofluid
c49f8889d2e659ee,methods_tooling,regulatory_risk,model,BLOOD,biofluid
c49f8889d2e659ee,methods_tooling,regulatory_risk,model,DOGS,unknown
c4df07bcc59f7360,methods_tooling,method_evaluation,model,Plasma,biofluid
c592d42879d03675,methods_tooling,decision_point,compound,QUERCETIN,drug
c5b6f2c3dd584365,methods_tooling,manufacturing_constraint,compound,GLUCAGON,drug
c5b6f2c3dd584365,methods_tooling,manufacturing_constraint,model,Pancreatic islets,unknown
c668a80e2bd9d2f2,methods_tooling,method_evaluation,model,SERUM,biofluid
c7874756d726ace5,methods_tooling,efficacy_result,compound,METFORMIN,drug
c7874756d726ace5,methods_tooling,efficacy_result,model,Mitochondrial,unknown
c7874756d726ace5,methods_tooling,efficacy_result,target,AMPK,protein
c8b86f8111a47fae,methods_tooling,method_evaluation,model,Plasma,biofluid
c8b86f8111a47fae,methods_tooling,method_evaluation,target,CAT,protein
c941e7ba688f3794,methods_tooling,decision_point,target,RECEPTOR,protein
c9ab8f0e7fc8792e,methods_tooling,decision_point,model,In vivo,unknown
c9efab49f2570c4e,methods_tooling,method_evaluation,model,Plasma,biofluid
c9ff81576f7bafa4,methods_tooling,decision_point,model,MOUSE,organism
c9ff81576f7bafa4,methods_tooling,decision_point,peptide,DERIVATIVES,
cafe1b43d3edf8e2,methods_tooling,method_evaluation,model,Plasma,biofluid
cafe1b43d3edf8e2,methods_tooling,method_evaluation,model,SERUM,biofluid
cb259fe33710d5d1,methods_tooling,toxicity_flag,model,K562,cell_line
cc5c4b33dc6ebfc7,methods_tooling,decision_point,compound,QUERCETIN,drug
cc9a4c22a006fd48,methods_tooling,decision_point,compound,SPERMIDINE,drug
cc9a4c22a006fd48,methods_tooling,decision_point,target,P21,protein
cd038df928202855,methods_tooling,method_evaluation,model,MICE,organism
ce4d3251c798e295,methods_tooling,efficacy_result,compound,METFORMIN,drug
cef93cb82bf82405,methods_tooling,regulatory_risk,model,Adipocytes,unknown
cf8b7f47fff8bf7d,methods_tooling,decision_point,model,In vivo,unknown
d05efcdb34402bac,methods_tooling,other,target,IL-6,protein
d098b79b5cd690cb,methods_tooling,efficacy_result,compound,METFORMIN,drug
d0a3e9b5ffda7d9e,methods_tooling,regulatory_risk,stem_cell,stem cell,
d115230bbd639580,methods_tooling,method_evaluation,model,HUMAN,organism
d115230bbd639580,methods_tooling,method_evaluation,model,MOUSE,organism
d115230bbd639580,methods_tooling,method_evaluation,model,SERUM,biofluid
d14f180e7e55f08e,methods_tooling,method_evaluation,model,BLOOD,biofluid
d14f180e7e55f08e,methods_tooling,method_evaluation,model,MICE,organism
d14f180e7e55f08e,methods_tooling,method_evaluation,model,SERUM,biofluid
d14f180e7e55f08e,methods_tooling,method_evaluation,model,Skeletal muscle,unknown
d14f180e7e55f08e,methods_tooling,method_evaluation,model,Transgenic,unknown
d1810d148fa68638,methods_tooling,decision_point,model,In vivo,unknown
d1f0688a7fb2d84a,methods_tooling,decision_point,model,BLOOD,biofluid
d387d3b65fa2a70e,methods_tooling,decision_point,model,BLOOD,biofluid
d4615225a82cddfd,methods_tooling,method_evaluation,model,Plasma,biofluid
d4615225a82cddfd,methods_tooling,method_evaluation,target,IL-6,protein
d4f50b212319326e,methods_tooling,method_evaluation,target,LC3,protein
d50728e5c59b3544,methods_tooling,method_evaluation,model,Plasma,biofluid
d58aca84c03a5831,methods_tooling,decision_point,model,MICE,organism
d65fb6e48528f3dc,methods_tooling,regulatory_risk,model,In vitro,unknown
d694d8f550451d50,methods_tooling,decision_point,model,In vivo,unknown
d7a5484fd0347799,methods_tooling,method_evaluation,model,SERUM,biofluid
d829e822d9b952d4,methods_tooling,method_evaluation,model,Plasma,biofluid
d8956684a53fb10f,methods_tooling,decision_point,model,Skeletal muscle,unknown
d8e2e7a19c3fbe8e,methods_tooling,decision_point,model,In vivo,unknown
d8f41a3ba6085405,methods_tooling,method_evaluation,compound,GLUCAGON,drug
d8f41a3ba6085405,methods_tooling,method_evaluation,compound,METFORMIN,drug
d8f41a3ba6085405,methods_tooling,method_evaluation,compound,NAD+,drug
d8f41a3ba6085405,methods_tooling,method_evaluation,compound,SPERMIDINE,drug
d8f41a3ba6085405,methods_tooling,method_evaluation,model,HUMAN,organism
d919510ec2255405,methods_tooling,efficacy_result,model,SERUM,biofluid
d92f7e0da8256ff4,methods_tooling,decision_point,model,MICE,organism
dab6b8dc7157c4eb,methods_tooling,method_evaluation,model,Plasma,biofluid
daef9560c36152ed,methods_tooling,decision_point,model,HUMAN,organism
db53cd483cb22583,methods_tooling,decision_point,model,HUMAN,organism
db5b41825d32bb3b,methods_tooling,efficacy_result,model,BLOOD,biofluid
db5b41825d32bb3b,methods_tooling,efficacy_result,model,SERUM,biofluid
db95c6c621e079e1,methods_tooling,toxicity_flag,model,In vitro,unknown
db95c6c621e079e1,methods_tooling,toxicity_flag,model,RAT,organism
dba8fae9745d1218,methods_tooling,manufacturing_constraint,model,Humans,organism
dd1ba7d29b0bda6d,methods_tooling,toxicity_flag,model,MICE,organism
dd1ba7d29b0bda6d,methods_tooling,toxicity_flag,stem_cell,differentiation,
dd5f13b4901a547f,methods_tooling,method_evaluation,model,MICE,organism
dd5f13b4901a547f,methods_tooling,method_evaluation,model,SERUM,biofluid
de4019b11c53cfb5,methods_tooling,decision_point,target,UBIQUITIN,protein
df55083c5e12900a,methods_tooling,toxicity_flag,model,HUMAN,organism
dfe57bdbebdee6a3,methods_tooling,decision_point,model,Humans,organism
e04d8ca55111373b,methods_tooling,manufacturing_constraint,target,RECEPTOR,protein
e0a319ceb97e2222,methods_tooling,method_evaluation,compound,QUERCETIN,drug
e13527374d80fc5f,methods_tooling,toxicity_flag,compound,METFORMIN,drug
e13527374d80fc5f,methods_tooling,toxicity_flag,model,Humans,organism
e13527374d80fc5f,methods_tooling,toxicity_flag,model,Plasma,biofluid
e13527374d80fc5f,methods_tooling,toxicity_flag,model,SERUM,biofluid
e1b50e19d5a42033,methods_tooling,method_evaluation,model,BLOOD,biofluid
e1b50e19d5a42033,methods_tooling,method_evaluation,target,PHOSPHATASE,protein
e1cb8d3b0afa27c9,methods_tooling,method_evaluation,model,Plasma,biofluid
e1ceb98cd3f831c7,methods_tooling,decision_point,model,In vivo,unknown
e1ceb98cd3f831c7,methods_tooling,decision_point,model,TUMOR,unknown
e1fdeab258b73179,methods_tooling,method_evaluation,model,SERUM,biofluid
e25fb734e9b74c76,methods_tooling,decision_point,model,DOG,organism
e26214805d060deb,methods_tooling,decision_point,model,BLOOD,biofluid
e2ca8e2145b5ba81,methods_tooling,method_evaluation,model,Organoid,3d_model
e2ca8e2145b5ba81,methods_tooling,method_evaluation,model,organoid,
e2f1a5e0362a93c0,methods_tooling,efficacy_result,model,SERUM,biofluid
e2fad3bb8155c3a3,methods_tooling,decision_point,compound,METFORMIN,drug
e32265470eb0850e,methods_tooling,decision_point,target,FOXO3,protein
e34987bcf7f7eecc,methods_tooling,efficacy_result,model,In vitro,unknown
e34987bcf7f7eecc,methods_tooling,efficacy_result,model,In vivo,unknown
e34987bcf7f7eecc,methods_tooling,efficacy_result,model,MICE,organism
e5aff65c4e2ed9d7,methods_tooling,decision_point,model,BLOOD,biofluid
e5aff65c4e2ed9d7,methods_tooling,decision_point,model,TUMOR,unknown
e60d6f531b08b7d2,methods_tooling,cost_tradeoff,model,Plasma,biofluid
e616378c2163e3c7,methods_tooling,method_evaluation,model,SERUM,biofluid
e616378c2163e3c7,methods_tooling,method_evaluation,stem_cell,differentiation,
e6e0fb077c7757f0,methods_tooling,efficacy_result,peptide,ALLEVIATE,
e7b8e881b39ea56a,methods_tooling,manufacturing_constraint,compound,GLUCAGON,drug
e8358af930d8a4f8,methods_tooling,decision_point,target,ACE,protein
e84e9c6234c89121,methods_tooling,decision_point,target,FOXO3,protein
e84e9c6234c89121,methods_tooling,decision_point,target,IL6,protein
e89fa0525b392246,methods_tooling,efficacy_result,model,MICE,organism
e9281e7d8a1ceb8b,methods_tooling,decision_point,target,ACE,protein
e988167a8d839d8f,methods_tooling,method_evaluation,model,HUMAN,organism
e988167a8d839d8f,methods_tooling,method_evaluation,model,Plasma,biofluid
ea3c9d9fc295f270,methods_tooling,method_evaluation,peptide,CELLSIGNALING,
ea6b395707736f69,methods_tooling,method_evaluation,model,Plasma,biofluid
eaaf335a9a4662fb,methods_tooling,regulatory_risk,model,T cells,unknown
eb070fb011fc793a,methods_tooling,decision_point,model,TUMOR,unknown
eb070fb011fc793a,methods_tooling,decision_point,target,RECEPTOR,protein
ebfb4f88294aa862,methods_tooling,method_evaluation,model,HUMAN,organism
ec24156ed669fd72,methods_tooling,method_evaluation,model,Extract,unknown
ec24156ed669fd72,methods_tooling,method_evaluation,model,SERUM,biofluid
ec24156ed669fd72,methods_tooling,method_evaluation,stem_cell,differentiation,
ec4f5b254b36425a,methods_tooling,method_evaluation,model,SERUM,biofluid
eda869bf2707b3b6,methods_tooling,decision_point,model,HUMAN,organism
eda869bf2707b3b6,methods_tooling,decision_point,target,IL-6,protein
ee219827cf3cb042,methods_tooling,decision_point,model,DOG,organism
ee219827cf3cb042,methods_tooling,decision_point,model,DOGS,unknown
ee600a96a3ea1b56,methods_tooling,efficacy_result,target,NF-ΚB,protein
ee74d8b5ad7f7ad8,methods_tooling,method_evaluation,compound,QUERCETIN,drug
ee74d8b5ad7f7ad8,methods_tooling,method_evaluation,model,SERUM,biofluid
ef1dddea4fa2d0ba,methods_tooling,decision_point,model,In vivo,unknown
ef1dddea4fa2d0ba,methods_tooling,decision_point,model,MOUSE,organism
ef1dddea4fa2d0ba,methods_tooling,decision_point,model,TUMOR,unknown
ef23c6aa28817d7b,methods_tooling,decision_point,model,Skeletal muscle,unknown
ef23c6aa28817d7b,methods_tooling,decision_point,target,RECEPTOR,protein
ef721fae06fe20b7,methods_tooling,method_evaluation,model,MOUSE,organism
ef721fae06fe20b7,methods_tooling,method_evaluation,model,Plasma,biofluid
ef8096264930ec45,methods_tooling,manufacturing_constraint,model,HUMAN,organism
efa726eec970a663,methods_tooling,method_evaluation,model,SERUM,biofluid
f007b043d862d540,methods_tooling,decision_point,model,Tissue,unknown
f13b2e550414faf2,methods_tooling,decision_point,target,ACE,protein
f16cfcf76ff1ae12,methods_tooling,decision_point,stem_cell,stem cell,
f1b3dab5473cfdb6,methods_tooling,decision_point,model,BLOOD,biofluid
f235b3f2a7e83602,methods_tooling,decision_point,compound,QUERCETIN,drug
